Cycle number,Test time,Step time,Step number,Battery state,Current/A,Voltage/V,System time,Capacity/Ah
1,00:35:44,00:35:44,1,R,0.0,2.6172,2023/07/24 12:45:30,0.0
1,00:35:45,00:35:45,1,R,0.0,2.6172,2023/07/24 12:45:31,0.0
1,00:35:46,00:35:46,1,R,0.0,2.6172,2023/07/24 12:45:32,0.0
1,00:35:47,00:35:47,1,R,0.0,2.6172,2023/07/24 12:45:33,0.0
1,00:35:48,00:35:48,1,R,0.0,2.6172,2023/07/24 12:45:34,0.0
1,00:35:49,00:35:49,1,R,0.0,2.6172,2023/07/24 12:45:35,0.0
1,00:35:50,00:35:50,1,R,0.0,2.6172,2023/07/24 12:45:36,0.0
1,00:35:51,00:35:51,1,R,0.0,2.6172,2023/07/24 12:45:37,0.0
1,00:35:52,00:35:52,1,R,0.0,2.6172,2023/07/24 12:45:38,0.0
1,00:35:53,00:35:53,1,R,0.0,2.6172,2023/07/24 12:45:39,0.0
1,00:35:54,00:35:54,1,R,0.0,2.6172,2023/07/24 12:45:40,0.0
1,00:35:55,00:35:55,1,R,0.0,2.6172,2023/07/24 12:45:41,0.0
1,00:35:56,00:35:56,1,R,0.0,2.6172,2023/07/24 12:45:42,0.0
1,00:35:57,00:35:57,1,R,0.0,2.6172,2023/07/24 12:45:43,0.0
1,00:35:58,00:35:58,1,R,0.0,2.6172,2023/07/24 12:45:44,0.0
1,00:35:59,00:35:59,1,R,0.0,2.6172,2023/07/24 12:45:45,0.0
1,00:36:00,00:36:00,1,R,0.0,2.6172,2023/07/24 12:45:46,0.0
1,00:36:01,00:36:01,1,R,0.0,2.6172,2023/07/24 12:45:47,0.0
1,00:36:02,00:36:02,1,R,0.0,2.6172,2023/07/24 12:45:48,0.0
1,00:36:03,00:36:03,1,R,0.0,2.6172,2023/07/24 12:45:49,0.0
1,00:36:04,00:36:04,1,R,0.0,2.6172,2023/07/24 12:45:50,0.0
1,00:36:05,00:36:05,1,R,0.0,2.6172,2023/07/24 12:45:51,0.0
1,00:36:06,00:36:06,1,R,0.0,2.6172,2023/07/24 12:45:52,0.0
1,00:36:07,00:36:07,1,R,0.0,2.6172,2023/07/24 12:45:53,0.0
1,00:36:08,00:36:08,1,R,0.0,2.6172,2023/07/24 12:45:54,0.0
1,00:36:09,00:36:09,1,R,0.0,2.6172,2023/07/24 12:45:55,0.0
1,00:36:10,00:36:10,1,R,0.0,2.6173,2023/07/24 12:45:56,0.0
1,00:36:11,00:36:11,1,R,0.0,2.6173,2023/07/24 12:45:57,0.0
1,00:36:12,00:36:12,1,R,0.0,2.6172,2023/07/24 12:45:58,0.0
1,00:36:13,00:36:13,1,R,0.0,2.6173,2023/07/24 12:45:59,0.0
1,00:36:14,00:36:14,1,R,0.0,2.6173,2023/07/24 12:46:00,0.0
1,00:36:15,00:36:15,1,R,0.0,2.6173,2023/07/24 12:46:01,0.0
1,00:36:16,00:36:16,1,R,0.0,2.6173,2023/07/24 12:46:02,0.0
1,00:36:17,00:36:17,1,R,0.0,2.6173,2023/07/24 12:46:03,0.0
1,00:36:18,00:36:18,1,R,0.0,2.6173,2023/07/24 12:46:04,0.0
1,00:36:19,00:36:19,1,R,0.0,2.6173,2023/07/24 12:46:05,0.0
1,00:36:20,00:36:20,1,R,0.0,2.6173,2023/07/24 12:46:06,0.0
1,00:36:21,00:36:21,1,R,0.0,2.6173,2023/07/24 12:46:07,0.0
1,00:36:22,00:36:22,1,R,0.0,2.6173,2023/07/24 12:46:08,0.0
1,00:36:23,00:36:23,1,R,0.0,2.6173,2023/07/24 12:46:09,0.0
1,00:36:24,00:36:24,1,R,0.0,2.6173,2023/07/24 12:46:10,0.0
1,00:36:25,00:36:25,1,R,0.0,2.6173,2023/07/24 12:46:11,0.0
1,00:36:26,00:36:26,1,R,0.0,2.6173,2023/07/24 12:46:12,0.0
1,00:36:27,00:36:27,1,R,0.0,2.6173,2023/07/24 12:46:13,0.0
1,00:36:28,00:36:28,1,R,0.0,2.6173,2023/07/24 12:46:14,0.0
1,00:36:29,00:36:29,1,R,0.0,2.6173,2023/07/24 12:46:15,0.0
1,00:36:30,00:36:30,1,R,0.0,2.6173,2023/07/24 12:46:16,0.0
1,00:36:31,00:36:31,1,R,0.0,2.6173,2023/07/24 12:46:17,0.0
1,00:36:32,00:36:32,1,R,0.0,2.6173,2023/07/24 12:46:18,0.0
1,00:36:33,00:36:33,1,R,0.0,2.6173,2023/07/24 12:46:19,0.0
1,00:36:34,00:36:34,1,R,0.0,2.6173,2023/07/24 12:46:20,0.0
1,00:36:35,00:36:35,1,R,0.0,2.6173,2023/07/24 12:46:21,0.0
1,00:36:36,00:36:36,1,R,0.0,2.6173,2023/07/24 12:46:22,0.0
1,00:36:37,00:36:37,1,R,0.0,2.6173,2023/07/24 12:46:23,0.0
1,00:36:38,00:36:38,1,R,0.0,2.6173,2023/07/24 12:46:24,0.0
1,00:36:39,00:36:39,1,R,0.0,2.6173,2023/07/24 12:46:25,0.0
1,00:36:40,00:36:40,1,R,0.0,2.6173,2023/07/24 12:46:26,0.0
1,00:36:41,00:36:41,1,R,0.0,2.6173,2023/07/24 12:46:27,0.0
1,00:36:42,00:36:42,1,R,0.0,2.6173,2023/07/24 12:46:28,0.0
1,00:36:43,00:36:43,1,R,0.0,2.6173,2023/07/24 12:46:29,0.0
1,00:36:44,00:36:44,1,R,0.0,2.6173,2023/07/24 12:46:30,0.0
1,00:36:45,00:36:45,1,R,0.0,2.6173,2023/07/24 12:46:31,0.0
1,00:36:46,00:36:46,1,R,0.0,2.6173,2023/07/24 12:46:32,0.0
1,00:36:47,00:36:47,1,R,0.0,2.6173,2023/07/24 12:46:33,0.0
1,00:36:48,00:36:48,1,R,0.0,2.6173,2023/07/24 12:46:34,0.0
1,00:36:49,00:36:49,1,R,0.0,2.6173,2023/07/24 12:46:35,0.0
1,00:36:50,00:36:50,1,R,0.0,2.6173,2023/07/24 12:46:36,0.0
1,00:36:51,00:36:51,1,R,0.0,2.6173,2023/07/24 12:46:37,0.0
1,00:36:52,00:36:52,1,R,0.0,2.6173,2023/07/24 12:46:38,0.0
1,00:36:53,00:36:53,1,R,0.0,2.6173,2023/07/24 12:46:39,0.0
1,00:36:54,00:36:54,1,R,0.0,2.6173,2023/07/24 12:46:40,0.0
1,00:36:55,00:36:55,1,R,0.0,2.6173,2023/07/24 12:46:41,0.0
1,00:36:56,00:36:56,1,R,0.0,2.6173,2023/07/24 12:46:42,0.0
1,00:36:57,00:36:57,1,R,0.0,2.6173,2023/07/24 12:46:43,0.0
1,00:36:58,00:36:58,1,R,0.0,2.6173,2023/07/24 12:46:44,0.0
1,00:36:59,00:36:59,1,R,0.0,2.6173,2023/07/24 12:46:45,0.0
1,00:37:00,00:37:00,1,R,0.0,2.6173,2023/07/24 12:46:46,0.0
1,00:37:01,00:37:01,1,R,0.0,2.6173,2023/07/24 12:46:47,0.0
1,00:37:02,00:37:02,1,R,0.0,2.6173,2023/07/24 12:46:48,0.0
1,00:37:03,00:37:03,1,R,0.0,2.6173,2023/07/24 12:46:49,0.0
1,00:37:04,00:37:04,1,R,0.0,2.6173,2023/07/24 12:46:50,0.0
1,00:37:05,00:37:05,1,R,0.0,2.6173,2023/07/24 12:46:51,0.0
1,00:37:06,00:37:06,1,R,0.0,2.6173,2023/07/24 12:46:52,0.0
1,00:37:07,00:37:07,1,R,0.0,2.6173,2023/07/24 12:46:53,0.0
1,00:37:08,00:37:08,1,R,0.0,2.6173,2023/07/24 12:46:54,0.0
1,00:37:09,00:37:09,1,R,0.0,2.6173,2023/07/24 12:46:55,0.0
1,00:37:10,00:37:10,1,R,0.0,2.6173,2023/07/24 12:46:56,0.0
1,00:37:11,00:37:11,1,R,0.0,2.6173,2023/07/24 12:46:57,0.0
1,00:37:12,00:37:12,1,R,0.0,2.6173,2023/07/24 12:46:58,0.0
1,00:37:13,00:37:13,1,R,0.0,2.6173,2023/07/24 12:46:59,0.0
1,00:37:14,00:37:14,1,R,0.0,2.6173,2023/07/24 12:47:00,0.0
1,00:37:15,00:37:15,1,R,0.0,2.6173,2023/07/24 12:47:01,0.0
1,00:37:16,00:37:16,1,R,0.0,2.6173,2023/07/24 12:47:02,0.0
1,00:37:17,00:37:17,1,R,0.0,2.6173,2023/07/24 12:47:03,0.0
1,00:37:18,00:37:18,1,R,0.0,2.6173,2023/07/24 12:47:04,0.0
1,00:37:19,00:37:19,1,R,0.0,2.6173,2023/07/24 12:47:05,0.0
1,00:37:20,00:37:20,1,R,0.0,2.6173,2023/07/24 12:47:06,0.0
1,00:37:21,00:37:21,1,R,0.0,2.6173,2023/07/24 12:47:07,0.0
1,00:37:22,00:37:22,1,R,0.0,2.6173,2023/07/24 12:47:08,0.0
1,00:37:23,00:37:23,1,R,0.0,2.6173,2023/07/24 12:47:09,0.0
1,00:37:24,00:37:24,1,R,0.0,2.6173,2023/07/24 12:47:10,0.0
1,00:37:25,00:37:25,1,R,0.0,2.6173,2023/07/24 12:47:11,0.0
1,00:37:26,00:37:26,1,R,0.0,2.6173,2023/07/24 12:47:12,0.0
1,00:37:27,00:37:27,1,R,0.0,2.6173,2023/07/24 12:47:13,0.0
1,00:37:28,00:37:28,1,R,0.0,2.6173,2023/07/24 12:47:14,0.0
1,00:37:29,00:37:29,1,R,0.0,2.6173,2023/07/24 12:47:15,0.0
1,00:37:30,00:37:30,1,R,0.0,2.6173,2023/07/24 12:47:16,0.0
1,00:37:31,00:37:31,1,R,0.0,2.6173,2023/07/24 12:47:17,0.0
1,00:37:32,00:37:32,1,R,0.0,2.6173,2023/07/24 12:47:18,0.0
1,00:37:33,00:37:33,1,R,0.0,2.6173,2023/07/24 12:47:19,0.0
1,00:37:34,00:37:34,1,R,0.0,2.6173,2023/07/24 12:47:20,0.0
1,00:37:35,00:37:35,1,R,0.0,2.6173,2023/07/24 12:47:21,0.0
1,00:37:36,00:37:36,1,R,0.0,2.6173,2023/07/24 12:47:22,0.0
1,00:37:37,00:37:37,1,R,0.0,2.6173,2023/07/24 12:47:23,0.0
1,00:37:38,00:37:38,1,R,0.0,2.6173,2023/07/24 12:47:24,0.0
1,00:37:39,00:37:39,1,R,0.0,2.6173,2023/07/24 12:47:25,0.0
1,00:37:40,00:37:40,1,R,0.0,2.6173,2023/07/24 12:47:26,0.0
1,00:37:41,00:37:41,1,R,0.0,2.6173,2023/07/24 12:47:27,0.0
1,00:37:42,00:37:42,1,R,0.0,2.6173,2023/07/24 12:47:28,0.0
1,00:37:43,00:37:43,1,R,0.0,2.6173,2023/07/24 12:47:29,0.0
1,00:37:44,00:37:44,1,R,0.0,2.6173,2023/07/24 12:47:30,0.0
1,00:37:45,00:37:45,1,R,0.0,2.6173,2023/07/24 12:47:31,0.0
1,00:37:46,00:37:46,1,R,0.0,2.6173,2023/07/24 12:47:32,0.0
1,00:37:47,00:37:47,1,R,0.0,2.6173,2023/07/24 12:47:33,0.0
1,00:37:48,00:37:48,1,R,0.0,2.6173,2023/07/24 12:47:34,0.0
1,00:37:49,00:37:49,1,R,0.0,2.6173,2023/07/24 12:47:35,0.0
1,00:37:50,00:37:50,1,R,0.0,2.6173,2023/07/24 12:47:36,0.0
1,00:37:51,00:37:51,1,R,0.0,2.6173,2023/07/24 12:47:37,0.0
1,00:37:52,00:37:52,1,R,0.0,2.6173,2023/07/24 12:47:38,0.0
1,00:37:53,00:37:53,1,R,0.0,2.6173,2023/07/24 12:47:39,0.0
1,00:37:54,00:37:54,1,R,0.0,2.6173,2023/07/24 12:47:40,0.0
1,00:37:55,00:37:55,1,R,0.0,2.6173,2023/07/24 12:47:41,0.0
1,00:37:56,00:37:56,1,R,0.0,2.6173,2023/07/24 12:47:42,0.0
1,00:37:57,00:37:57,1,R,0.0,2.6173,2023/07/24 12:47:43,0.0
1,00:37:58,00:37:58,1,R,0.0,2.6173,2023/07/24 12:47:44,0.0
1,00:37:59,00:37:59,1,R,0.0,2.6173,2023/07/24 12:47:45,0.0
1,00:38:00,00:38:00,1,R,0.0,2.6173,2023/07/24 12:47:46,0.0
1,00:38:01,00:38:01,1,R,0.0,2.6173,2023/07/24 12:47:47,0.0
1,00:38:02,00:38:02,1,R,0.0,2.6173,2023/07/24 12:47:48,0.0
1,00:38:03,00:38:03,1,R,0.0,2.6173,2023/07/24 12:47:49,0.0
1,00:38:04,00:38:04,1,R,0.0,2.6173,2023/07/24 12:47:50,0.0
1,00:38:05,00:38:05,1,R,0.0,2.6173,2023/07/24 12:47:51,0.0
1,00:38:06,00:38:06,1,R,0.0,2.6173,2023/07/24 12:47:52,0.0
1,00:38:07,00:38:07,1,R,0.0,2.6173,2023/07/24 12:47:53,0.0
1,00:38:08,00:38:08,1,R,0.0,2.6173,2023/07/24 12:47:54,0.0
1,00:38:09,00:38:09,1,R,0.0,2.6173,2023/07/24 12:47:55,0.0
1,00:38:10,00:38:10,1,R,0.0,2.6173,2023/07/24 12:47:56,0.0
1,00:38:11,00:38:11,1,R,0.0,2.6173,2023/07/24 12:47:57,0.0
1,00:38:12,00:38:12,1,R,0.0,2.6173,2023/07/24 12:47:58,0.0
1,00:38:13,00:38:13,1,R,0.0,2.6173,2023/07/24 12:47:59,0.0
1,00:38:14,00:38:14,1,R,0.0,2.6177,2023/07/24 12:48:00,0.0
1,00:38:15,00:38:15,1,R,0.0,2.6177,2023/07/24 12:48:01,0.0
1,00:38:16,00:38:16,1,R,0.0,2.6173,2023/07/24 12:48:02,0.0
1,00:38:17,00:38:17,1,R,0.0,2.6177,2023/07/24 12:48:03,0.0
1,00:38:18,00:38:18,1,R,0.0,2.6177,2023/07/24 12:48:04,0.0
1,00:38:19,00:38:19,1,R,0.0,2.6177,2023/07/24 12:48:05,0.0
1,00:38:20,00:38:20,1,R,0.0,2.6177,2023/07/24 12:48:06,0.0
1,00:38:21,00:38:21,1,R,0.0,2.6177,2023/07/24 12:48:07,0.0
1,00:38:22,00:38:22,1,R,0.0,2.6177,2023/07/24 12:48:08,0.0
1,00:38:23,00:38:23,1,R,0.0,2.6177,2023/07/24 12:48:09,0.0
1,00:38:24,00:38:24,1,R,0.0,2.6177,2023/07/24 12:48:10,0.0
1,00:38:25,00:38:25,1,R,0.0,2.6177,2023/07/24 12:48:11,0.0
1,00:38:26,00:38:26,1,R,0.0,2.6177,2023/07/24 12:48:12,0.0
1,00:38:27,00:38:27,1,R,0.0,2.6177,2023/07/24 12:48:13,0.0
1,00:38:28,00:38:28,1,R,0.0,2.6177,2023/07/24 12:48:14,0.0
1,00:38:29,00:38:29,1,R,0.0,2.6177,2023/07/24 12:48:15,0.0
1,00:38:30,00:38:30,1,R,0.0,2.6177,2023/07/24 12:48:16,0.0
1,00:38:31,00:38:31,1,R,0.0,2.6177,2023/07/24 12:48:17,0.0
1,00:38:32,00:38:32,1,R,0.0,2.6177,2023/07/24 12:48:18,0.0
1,00:38:33,00:38:33,1,R,0.0,2.6177,2023/07/24 12:48:19,0.0
1,00:38:34,00:38:34,1,R,0.0,2.6177,2023/07/24 12:48:20,0.0
1,00:38:35,00:38:35,1,R,0.0,2.6177,2023/07/24 12:48:21,0.0
1,00:38:36,00:38:36,1,R,0.0,2.6177,2023/07/24 12:48:22,0.0
1,00:38:37,00:38:37,1,R,0.0,2.6177,2023/07/24 12:48:23,0.0
1,00:38:38,00:38:38,1,R,0.0,2.6177,2023/07/24 12:48:24,0.0
1,00:38:39,00:38:39,1,R,0.0,2.6177,2023/07/24 12:48:25,0.0
1,00:38:40,00:38:40,1,R,0.0,2.6177,2023/07/24 12:48:26,0.0
1,00:38:41,00:38:41,1,R,0.0,2.6177,2023/07/24 12:48:27,0.0
1,00:38:42,00:38:42,1,R,0.0,2.6177,2023/07/24 12:48:28,0.0
1,00:38:43,00:38:43,1,R,0.0,2.6177,2023/07/24 12:48:29,0.0
1,00:38:44,00:38:44,1,R,0.0,2.6177,2023/07/24 12:48:30,0.0
1,00:38:45,00:38:45,1,R,0.0,2.6177,2023/07/24 12:48:31,0.0
1,00:38:46,00:38:46,1,R,0.0,2.6177,2023/07/24 12:48:32,0.0
1,00:38:47,00:38:47,1,R,0.0,2.6177,2023/07/24 12:48:33,0.0
1,00:38:48,00:38:48,1,R,0.0,2.6177,2023/07/24 12:48:34,0.0
1,00:38:49,00:38:49,1,R,0.0,2.6177,2023/07/24 12:48:35,0.0
1,00:38:50,00:38:50,1,R,0.0,2.6177,2023/07/24 12:48:36,0.0
1,00:38:51,00:38:51,1,R,0.0,2.6177,2023/07/24 12:48:37,0.0
1,00:38:52,00:38:52,1,R,0.0,2.6177,2023/07/24 12:48:38,0.0
1,00:38:53,00:38:53,1,R,0.0,2.6177,2023/07/24 12:48:39,0.0
1,00:38:54,00:38:54,1,R,0.0,2.6177,2023/07/24 12:48:40,0.0
1,00:38:55,00:38:55,1,R,0.0,2.6177,2023/07/24 12:48:41,0.0
1,00:38:56,00:38:56,1,R,0.0,2.6177,2023/07/24 12:48:42,0.0
1,00:38:57,00:38:57,1,R,0.0,2.6177,2023/07/24 12:48:43,0.0
1,00:38:58,00:38:58,1,R,0.0,2.6177,2023/07/24 12:48:44,0.0
1,00:38:59,00:38:59,1,R,0.0,2.6177,2023/07/24 12:48:45,0.0
1,00:39:00,00:39:00,1,R,0.0,2.6177,2023/07/24 12:48:46,0.0
1,00:39:01,00:39:01,1,R,0.0,2.6177,2023/07/24 12:48:47,0.0
1,00:39:02,00:39:02,1,R,0.0,2.6177,2023/07/24 12:48:48,0.0
1,00:39:03,00:39:03,1,R,0.0,2.6177,2023/07/24 12:48:49,0.0
1,00:39:04,00:39:04,1,R,0.0,2.6177,2023/07/24 12:48:50,0.0
1,00:39:05,00:39:05,1,R,0.0,2.6177,2023/07/24 12:48:51,0.0
1,00:39:06,00:39:06,1,R,0.0,2.6177,2023/07/24 12:48:52,0.0
1,00:39:07,00:39:07,1,R,0.0,2.6177,2023/07/24 12:48:53,0.0
1,00:39:08,00:39:08,1,R,0.0,2.6177,2023/07/24 12:48:54,0.0
1,00:39:09,00:39:09,1,R,0.0,2.6177,2023/07/24 12:48:55,0.0
1,00:39:10,00:39:10,1,R,0.0,2.6177,2023/07/24 12:48:56,0.0
1,00:39:11,00:39:11,1,R,0.0,2.6177,2023/07/24 12:48:57,0.0
1,00:39:12,00:39:12,1,R,0.0,2.6177,2023/07/24 12:48:58,0.0
1,00:39:13,00:39:13,1,R,0.0,2.6177,2023/07/24 12:48:59,0.0
1,00:39:14,00:39:14,1,R,0.0,2.6177,2023/07/24 12:49:00,0.0
1,00:39:15,00:39:15,1,R,0.0,2.6177,2023/07/24 12:49:01,0.0
1,00:39:16,00:39:16,1,R,0.0,2.6177,2023/07/24 12:49:02,0.0
1,00:39:17,00:39:17,1,R,0.0,2.6177,2023/07/24 12:49:03,0.0
1,00:39:18,00:39:18,1,R,0.0,2.6177,2023/07/24 12:49:04,0.0
1,00:39:19,00:39:19,1,R,0.0,2.6177,2023/07/24 12:49:05,0.0
1,00:39:20,00:39:20,1,R,0.0,2.6177,2023/07/24 12:49:06,0.0
1,00:39:21,00:39:21,1,R,0.0,2.6177,2023/07/24 12:49:07,0.0
1,00:39:22,00:39:22,1,R,0.0,2.6177,2023/07/24 12:49:08,0.0
1,00:39:23,00:39:23,1,R,0.0,2.6177,2023/07/24 12:49:09,0.0
1,00:39:24,00:39:24,1,R,0.0,2.6177,2023/07/24 12:49:10,0.0
1,00:39:25,00:39:25,1,R,0.0,2.6177,2023/07/24 12:49:11,0.0
1,00:39:26,00:39:26,1,R,0.0,2.6177,2023/07/24 12:49:12,0.0
1,00:39:27,00:39:27,1,R,0.0,2.6177,2023/07/24 12:49:13,0.0
1,00:39:28,00:39:28,1,R,0.0,2.6177,2023/07/24 12:49:14,0.0
1,00:39:29,00:39:29,1,R,0.0,2.6177,2023/07/24 12:49:15,0.0
1,00:39:30,00:39:30,1,R,0.0,2.6177,2023/07/24 12:49:16,0.0
1,00:39:31,00:39:31,1,R,0.0,2.6177,2023/07/24 12:49:17,0.0
1,00:39:32,00:39:32,1,R,0.0,2.6177,2023/07/24 12:49:18,0.0
1,00:39:33,00:39:33,1,R,0.0,2.6177,2023/07/24 12:49:19,0.0
1,00:39:34,00:39:34,1,R,0.0,2.6177,2023/07/24 12:49:20,0.0
1,00:39:35,00:39:35,1,R,0.0,2.6177,2023/07/24 12:49:21,0.0
1,00:39:36,00:39:36,1,R,0.0,2.6177,2023/07/24 12:49:22,0.0
1,00:39:37,00:39:37,1,R,0.0,2.6177,2023/07/24 12:49:23,0.0
1,00:39:38,00:39:38,1,R,0.0,2.6177,2023/07/24 12:49:24,0.0
1,00:39:39,00:39:39,1,R,0.0,2.6177,2023/07/24 12:49:25,0.0
1,00:39:40,00:39:40,1,R,0.0,2.6177,2023/07/24 12:49:26,0.0
1,00:39:41,00:39:41,1,R,0.0,2.6177,2023/07/24 12:49:27,0.0
1,00:39:42,00:39:42,1,R,0.0,2.6177,2023/07/24 12:49:28,0.0
1,00:39:43,00:39:43,1,R,0.0,2.6177,2023/07/24 12:49:29,0.0
1,00:39:44,00:39:44,1,R,0.0,2.6177,2023/07/24 12:49:30,0.0
1,00:39:45,00:39:45,1,R,0.0,2.6177,2023/07/24 12:49:31,0.0
1,00:39:46,00:39:46,1,R,0.0,2.6177,2023/07/24 12:49:32,0.0
1,00:39:47,00:39:47,1,R,0.0,2.6177,2023/07/24 12:49:33,0.0
1,00:39:48,00:39:48,1,R,0.0,2.6177,2023/07/24 12:49:34,0.0
1,00:39:49,00:39:49,1,R,0.0,2.6177,2023/07/24 12:49:35,0.0
1,00:39:50,00:39:50,1,R,0.0,2.6177,2023/07/24 12:49:36,0.0
1,00:39:51,00:39:51,1,R,0.0,2.6177,2023/07/24 12:49:37,0.0
1,00:39:52,00:39:52,1,R,0.0,2.6177,2023/07/24 12:49:38,0.0
1,00:39:53,00:39:53,1,R,0.0,2.6177,2023/07/24 12:49:39,0.0
1,00:39:54,00:39:54,1,R,0.0,2.6177,2023/07/24 12:49:40,0.0
1,00:39:55,00:39:55,1,R,0.0,2.6177,2023/07/24 12:49:41,0.0
1,00:39:56,00:39:56,1,R,0.0,2.6177,2023/07/24 12:49:42,0.0
1,00:39:57,00:39:57,1,R,0.0,2.6177,2023/07/24 12:49:43,0.0
1,00:39:58,00:39:58,1,R,0.0,2.6177,2023/07/24 12:49:44,0.0
1,00:39:59,00:39:59,1,R,0.0,2.6177,2023/07/24 12:49:45,0.0
1,00:40:00,00:40:00,1,R,0.0,2.6177,2023/07/24 12:49:46,0.0
1,00:40:01,00:40:01,1,R,0.0,2.6177,2023/07/24 12:49:47,0.0
1,00:40:02,00:40:02,1,R,0.0,2.6177,2023/07/24 12:49:48,0.0
1,00:40:03,00:40:03,1,R,0.0,2.6177,2023/07/24 12:49:49,0.0
1,00:40:04,00:40:04,1,R,0.0,2.6177,2023/07/24 12:49:50,0.0
1,00:40:05,00:40:05,1,R,0.0,2.6177,2023/07/24 12:49:51,0.0
1,00:40:06,00:40:06,1,R,0.0,2.6177,2023/07/24 12:49:52,0.0
1,00:40:07,00:40:07,1,R,0.0,2.6177,2023/07/24 12:49:53,0.0
1,00:40:08,00:40:08,1,R,0.0,2.6177,2023/07/24 12:49:54,0.0
1,00:40:09,00:40:09,1,R,0.0,2.6177,2023/07/24 12:49:55,0.0
1,00:40:10,00:40:10,1,R,0.0,2.6177,2023/07/24 12:49:56,0.0
1,00:40:11,00:40:11,1,R,0.0,2.6177,2023/07/24 12:49:57,0.0
1,00:40:12,00:40:12,1,R,0.0,2.6177,2023/07/24 12:49:58,0.0
1,00:40:13,00:40:13,1,R,0.0,2.6177,2023/07/24 12:49:59,0.0
1,00:40:14,00:40:14,1,R,0.0,2.6177,2023/07/24 12:50:00,0.0
1,00:40:15,00:40:15,1,R,0.0,2.6178,2023/07/24 12:50:01,0.0
1,00:40:16,00:40:16,1,R,0.0,2.6177,2023/07/24 12:50:02,0.0
1,00:40:17,00:40:17,1,R,0.0,2.6178,2023/07/24 12:50:03,0.0
1,00:40:18,00:40:18,1,R,0.0,2.6177,2023/07/24 12:50:04,0.0
1,00:40:19,00:40:19,1,R,0.0,2.6178,2023/07/24 12:50:05,0.0
1,00:40:20,00:40:20,1,R,0.0,2.6178,2023/07/24 12:50:06,0.0
1,00:40:21,00:40:21,1,R,0.0,2.6178,2023/07/24 12:50:07,0.0
1,00:40:22,00:40:22,1,R,0.0,2.6178,2023/07/24 12:50:08,0.0
1,00:40:23,00:40:23,1,R,0.0,2.6178,2023/07/24 12:50:09,0.0
1,00:40:24,00:40:24,1,R,0.0,2.6178,2023/07/24 12:50:10,0.0
1,00:40:25,00:40:25,1,R,0.0,2.6178,2023/07/24 12:50:11,0.0
1,00:40:26,00:40:26,1,R,0.0,2.6178,2023/07/24 12:50:12,0.0
1,00:40:27,00:40:27,1,R,0.0,2.6178,2023/07/24 12:50:13,0.0
1,00:40:28,00:40:28,1,R,0.0,2.6178,2023/07/24 12:50:14,0.0
1,00:40:29,00:40:29,1,R,0.0,2.6178,2023/07/24 12:50:15,0.0
1,00:40:30,00:40:30,1,R,0.0,2.6178,2023/07/24 12:50:16,0.0
1,00:40:31,00:40:31,1,R,0.0,2.6178,2023/07/24 12:50:17,0.0
1,00:40:32,00:40:32,1,R,0.0,2.6178,2023/07/24 12:50:18,0.0
1,00:40:33,00:40:33,1,R,0.0,2.6178,2023/07/24 12:50:19,0.0
1,00:40:34,00:40:34,1,R,0.0,2.6178,2023/07/24 12:50:20,0.0
1,00:40:35,00:40:35,1,R,0.0,2.6178,2023/07/24 12:50:21,0.0
1,00:40:36,00:40:36,1,R,0.0,2.6178,2023/07/24 12:50:22,0.0
1,00:40:37,00:40:37,1,R,0.0,2.6178,2023/07/24 12:50:23,0.0
1,00:40:38,00:40:38,1,R,0.0,2.6178,2023/07/24 12:50:24,0.0
1,00:40:39,00:40:39,1,R,0.0,2.6178,2023/07/24 12:50:25,0.0
1,00:40:40,00:40:40,1,R,0.0,2.6178,2023/07/24 12:50:26,0.0
1,00:40:41,00:40:41,1,R,0.0,2.6178,2023/07/24 12:50:27,0.0
1,00:40:42,00:40:42,1,R,0.0,2.6178,2023/07/24 12:50:28,0.0
1,00:40:43,00:40:43,1,R,0.0,2.6178,2023/07/24 12:50:29,0.0
1,00:40:44,00:40:44,1,R,0.0,2.6178,2023/07/24 12:50:30,0.0
1,00:40:45,00:40:45,1,R,0.0,2.6178,2023/07/24 12:50:31,0.0
1,00:40:46,00:40:46,1,R,0.0,2.6178,2023/07/24 12:50:32,0.0
1,00:40:47,00:40:47,1,R,0.0,2.6178,2023/07/24 12:50:33,0.0
1,00:40:48,00:40:48,1,R,0.0,2.6178,2023/07/24 12:50:34,0.0
1,00:40:49,00:40:49,1,R,0.0,2.6178,2023/07/24 12:50:35,0.0
1,00:40:50,00:40:50,1,R,0.0,2.6178,2023/07/24 12:50:36,0.0
1,00:40:51,00:40:51,1,R,0.0,2.6178,2023/07/24 12:50:37,0.0
1,00:40:52,00:40:52,1,R,0.0,2.6178,2023/07/24 12:50:38,0.0
1,00:40:53,00:40:53,1,R,0.0,2.6178,2023/07/24 12:50:39,0.0
1,00:40:54,00:40:54,1,R,0.0,2.6178,2023/07/24 12:50:40,0.0
1,00:40:55,00:40:55,1,R,0.0,2.6178,2023/07/24 12:50:41,0.0
1,00:40:56,00:40:56,1,R,0.0,2.6178,2023/07/24 12:50:42,0.0
1,00:40:57,00:40:57,1,R,0.0,2.6178,2023/07/24 12:50:43,0.0
1,00:40:58,00:40:58,1,R,0.0,2.6178,2023/07/24 12:50:44,0.0
1,00:40:59,00:40:59,1,R,0.0,2.6178,2023/07/24 12:50:45,0.0
1,00:41:00,00:41:00,1,R,0.0,2.6178,2023/07/24 12:50:46,0.0
